"","REPLICATEID","X","SITE","SITEVISITID","fdis","fmpd","fnnd","feve","fric","fdiv","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4","nb_sp","nb_fe","fred","fored","fvuln","TotFish","DIVER","LATITUDE","LONGITUDE","DEPTH","Revised_DEPTH_BIN","OBS_YEAR","SlopeMEAN_400m","Slope_cat","HARD_CORAL","SlopeMEAN_400m_c","DEPTH_c","HARD_CORAL_c","SECTOR","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","NA","Cor","H","MI","Om","Par","Pisc","Pk","SI","TotFish1"
"280","1845962037",205,"JAR-00449","8774",0.66030523,0.637377713,0.572591193,0.444687,0.342772492,0.836686875,0.329962887,0.529811819,0.011147546,0.03835626,0.033350509,0.077720968,38,33,1.151515152,0.115629984,0.878787879,124.8847728,"KSM",-0.3655593,-159.9827,13.25,"Mid","2015",15.22141132,"Mid",23.5,-0.34024023817934,0.349916537545071,0.900403571748396,"EAST",39.604768365,30.487132528,34.944689692,19.848182259,0,0.666271247,34.944689692,15.50627808,3.675632932,0,39.604768365,30.487132528,0,124.8847728
"281","1845962038",189,"JAR-00430","8764",0.727157214,0.705100947,0.655762304,0.452933,0.304637051,0.90500581,0.367820561,0.586574396,-0.072584182,0.043511326,0.017647414,0.073743079,38,34,1.117647059,0.095975232,0.911764706,159.0661353,"AEG",-0.3632754,-160.005,21.1,"Deep","2015",31.17734817,"High",22.5,0.928987968334235,1.59541295949258,0.819632432645325,"WEST",59.485162317,49.167504529,36.13963565,14.273832846,0,0.311169881,36.13963565,12.713190558,0,0,59.485162317,49.167504529,1.249472407,159.0661353
"282","1845962039",230,"JAR-00480","8773",0.590068582,0.553590073,0.689226954,0.499382,0.187876512,0.890147069,0.299259009,0.484258254,0.011821663,-0.027494474,-0.03598556,0.059418584,34,32,1.0625,0.055147059,0.9375,41.5764187,"EC",-0.3634875,-159.991,9.25,"Shallow","2015",21.65938177,"Mid",5.5,0.171873451205241,-0.28473132077213,-0.55347693210689,"NORTH",11.708821876,1.251118069,12.716771397,15.899707362,0,0.217890108,12.716771397,15.531846594,0.027739664,0,11.708821876,1.251118069,0.122230996,41.5764187
"283","1845962040",243,"JAR-00494","8775",0.695453675,0.664466493,0.492575806,0.563996,0.324292361,0.879199566,0.303765014,0.556172751,-0.101186882,-0.03413963,-0.011516369,0.049525319,47,40,1.175,0.126595745,0.85,135.5786207,"KCL",-0.3625695,-159.9929,12.15,"Mid","2015",21.07135507,"Mid",17.5,0.125098380531588,0.175388376507841,0.415776737129967,"NORTH",67.133610292,10.835757564,45.406348183,12.202904707,0,0.529159976,45.406348183,10.139080248,0,0,67.133610292,10.835757564,1.534664483,135.5786207
"284","1845962041",244,"JAR-00494","8775",0.719583822,0.67685195,0.720116817,0.5207,0.299601076,0.884843462,0.350193765,0.573459424,-0.068990761,0.054103635,0.03711253,0.065977739,44,36,1.222222222,0.146464646,0.805555556,124.0205174,"KSM",-0.3625695,-159.9929,12.15,"Mid","2015",21.07135507,"Mid",17.5,0.125098380531588,0.175388376507841,0.415776737129967,"NORTH",38.474156495,30.328851076,31.337547806,23.879961992,0,0.460966757,31.337547806,19.610305676,1.837816466,0,38.474156495,30.328851076,1.970873093,124.0205174
"285","1845962042",282,"JAR-00540","8770",0.655402753,0.922654818,1.197851783,0.349507,0.362516146,0.992809194,0.514012559,0.875539143,-0.415637126,-0.081446555,0.031792849,-0.091242819,40,35,1.142857143,0.110714286,0.885714286,464.4018102,"EC",-0.3664748,-160.0069,23.25,"Deep","2015",35.45285642,"High",15,1.26908681173631,1.93653618333807,0.213848889372289,"WEST",339.169985009,116.471226062,3.010869311,5.749729857,0,0.35980068,3.010869311,5.046792817,0,0,339.169985009,116.471226062,0.34313636,464.4018102
"286","1845962043",280,"JAR-00539","8765",0.645377998,0.61600776,0.96576201,0.487075,0.229017207,0.841055031,0.29842478,0.508322182,-0.045824971,0.015327001,-0.032698671,0.040595527,31,27,1.148148148,0.114695341,0.888888889,104.0202257,"AEG",-0.36619747,-160.0065382,2.5,"Shallow","2015",35.4384013,"High",3.5,1.26793696724864,-1.35569958168241,-0.715019210313033,"WEST",15.826796921,19.154945367,48.382703678,20.655779715,0,0.115241689,48.382703678,18.54133337,0,0,15.826796921,19.154945367,1.999204656,104.0202257
"287","1845962044",229,"JAR-00480","8773",0.647469102,0.604851368,0.871388874,0.421183,0.19885354,0.853885504,0.342470667,0.523498441,-0.031656581,0.012437503,0.010670759,0.107942365,36,30,1.2,0.138888889,0.833333333,73.64473867,"KCL",-0.3634875,-159.991,9.25,"Shallow","2015",21.65938177,"Mid",5.5,0.171873451205241,-0.28473132077213,-0.55347693210689,"NORTH",25.864061205,7.377303127,30.402474481,10.000899853,0,0.229771358,30.402474481,9.771128495,0,0,25.864061205,7.377303127,0,73.64473867
"288","1845962045",300,"JAR-00572","8767",0.44839705,0.487118481,0.55248534,0.456133,0.154670639,0.772542656,0.261027964,0.425598156,0.093967191,0.002501486,-0.084547877,0.028851178,34,28,1.214285714,0.151260504,0.857142857,78.24893686,"AEG",-0.3622187,-159.9958,10.5,"Mid","2015",19.13929218,"Mid",5,-0.0285891615914011,-0.0864038650480045,-0.593862501658426,"NORTH",9.295400951,6.367524668,43.385250722,19.200760516,0,0.576208447,43.385250722,16.71938993,0,0,9.295400951,6.367524668,1.905162139,78.24893686
"289","1845962046",276,"JAR-00532","8771",0.685898226,0.701628371,1.270302701,0.433813,0.281133154,0.90663934,0.280368276,0.589487202,-0.191416618,-0.016572438,-0.028401665,0.008638907,32,31,1.032258065,0.030241935,0.967741935,65.3919124,"EC",-0.3633374,-160.0047,3.05,"Shallow","2015",30.62560118,"High",3.5,0.885098797228186,-1.26843550116379,-0.715019210313033,"WEST",9.482870041,0.250876679,17.740822736,37.917342947,0,0.031215322,17.740822736,36.893581266,0,0,9.482870041,0.250876679,0.992546359,65.3919124
"290","1845962047",304,"JAR-00593","8768",0.480461522,0.516516866,0.832905024,0.334913,0.047995638,0.732815264,0.292829658,0.446291372,0.073250019,0.081703813,-0.063685843,0.020498625,21,18,1.166666667,0.126984127,0.888888889,21.43775583,"AEG",-0.3626839,-159.9976,4.25,"Shallow","2015",16.19408801,"Mid",5,-0.26286786560278,-1.07804114366863,-0.593862501658426,"NORTH",0.335665031,3.346873431,11.426519852,6.328697514,0,0,11.426519852,6.328697514,0,0,0.335665031,3.346873431,0,21.43775583
"291","1845962048",209,"JAR-00454","8790",0.68734783,0.902368909,1.118688789,0.520788,0.311241234,0.962789561,0.485304059,0.81766538,-0.350130382,-0.141264815,0.026533241,-0.086674447,43,38,1.131578947,0.100979192,0.868421053,214.0456279,"AEG",-0.3744016,-160.0128,7.7,"Shallow","2015",38.4641055,"High",22.5,1.50861911279164,-0.530657365870045,0.819632432645325,"WEST",163.723372457,17.775719921,18.124801499,14.421733999,0,1.419808444,18.124801499,10.597856046,0,0,163.723372457,17.775719921,2.404069509,214.0456279
"292","1845962049",289,"JAR-00557","8787",0.710243874,0.670881709,0.495084377,0.517805,0.274942151,0.88140203,0.289896902,0.573073074,-0.015403612,0.08267929,0.032669597,0.063342866,41,35,1.171428571,0.129616725,0.885714286,122.3993432,"PMA",-0.38222057,-160.0026219,12,"Mid","2015",29.98415409,"High",30,0.83407435740571,0.151589081820946,1.42541597591836,"SOUTH",36.239556993,49.463375238,33.177947083,3.518463861,0,0.872993095,33.177947083,1.540386269,0.194219113,0,36.239556993,49.463375238,0.910865384,122.3993432
"293","1845962050",264,"JAR-00519","8792",0.385022546,0.503391563,0.610632444,0.557847,0.209099934,0.67516367,0.261955037,0.419932693,0.110803234,0.057415113,-0.075515631,0.049601501,33,29,1.137931034,0.108672936,0.896551724,102.50948,"AEG",-0.3710891,-160.0095,2.55,"Shallow","2015",34.54077416,"High",10,1.19653447325969,-1.34776648345344,-0.190006806143069,"WEST",4.751226397,3.110382802,79.977310557,14.670560269,0,5.06517246,79.977310557,7.745463533,0,0,4.751226397,3.110382802,1.859924276,102.50948
"294","1845962051",257,"JAR-00511","8793",0.561547427,0.576193924,0.475755139,0.402728,0.324141248,0.786768645,0.321391394,0.481303735,-0.019239147,0.034861802,-0.047601812,0.094187262,43,39,1.102564103,0.088252832,0.948717949,134.3107321,"KCL",-0.3682641,-160.0074,2.7,"Shallow","2015",35.97757615,"High",9,1.31082607707002,-1.32396718876655,-0.27077794524614,"WEST",32.340839186,12.263595519,84.154294371,5.552002987,0,0,84.154294371,4.665762188,0,0,32.340839186,12.263595519,0.886240799,134.3107321
"295","1845962052",258,"JAR-00511","8793",0.588395674,0.588655677,0.545099287,0.349443,0.279187232,0.831572948,0.304283299,0.482155723,-0.020655096,-0.030284551,0.040741186,0.091099303,38,35,1.085714286,0.072180451,0.914285714,171.8773757,"AEG",-0.3682641,-160.0074,2.7,"Shallow","2015",35.97757615,"High",9,1.31082607707002,-1.32396718876655,-0.27077794524614,"WEST",21.355007935,51.859502249,74.585987471,24.076878085,0,0.38175284,74.585987471,23.695125245,0,0,21.355007935,51.859502249,0,171.8773757
"296","1845962053",251,"JAR-00504","8789",0.379172459,0.445094349,0.475585059,0.607353,0.078518482,0.641402242,0.273901342,0.407308162,0.143936116,0.002306827,-0.058419125,0.032190877,31,24,1.291666667,0.178763441,0.791666667,22.77924323,"PMA",-0.3799158,-160.0142,6,"Shallow","2015",27.6950416,"High",4.5,0.651985009252485,-0.800382705654855,-0.634248071209962,"WEST",2.626025353,0.266006497,13.835440901,6.051770482,0,0.941830148,13.835440901,3.663519839,0,0,2.626025353,0.266006497,1.446420495,22.77924323
"297","1845962054",296,"JAR-00570","8791",0.737412819,0.734258122,0.696705469,0.336047,0.507882347,0.86321418,0.317908504,0.609561557,-0.112730467,0.113539358,-0.008024627,0.03897082,50,42,1.19047619,0.133333333,0.833333333,178.0750264,"JMM",-0.3770397,-160.0148,13.5,"Mid","2015",34.3621798,"High",14,1.18232803703679,0.389582028689896,0.133077750269217,"WEST",54.69214688,61.852301013,56.598995885,4.931582644,0,0.508230639,56.598995885,3.512486621,0,0,54.69214688,61.852301013,0.910865384,178.0750264
"298","1845962055",263,"JAR-00519","8792",0.649282128,0.663562786,0.664601292,0.333586,0.258541707,0.897453293,0.293506369,0.563180552,-0.132705621,0.06742915,0.015672502,0.092930221,47,38,1.236842105,0.156215006,0.815789474,195.2167313,"JMM",-0.3710891,-160.0095,2.55,"Shallow","2015",34.54077416,"High",10,1.19653447325969,-1.34776648345344,-0.190006806143069,"WEST",39.183976864,63.907771919,71.923224561,20.201757961,0,0.660017431,71.923224561,17.885564325,0,0,39.183976864,63.907771919,1.656176205,195.2167313
"299","1845962056",210,"JAR-00454","8790",0.605491252,0.906351277,0.945631761,0.521816,0.498171725,0.966866423,0.579601054,0.82260686,-0.389278486,-0.125751842,-0.003959391,-0.080513506,42,36,1.166666667,0.119047619,0.833333333,332.8006237,"KCL",-0.3744016,-160.0128,7.7,"Shallow","2015",38.4641055,"High",22.5,1.50861911279164,-0.530657365870045,0.819632432645325,"WEST",260.894143287,23.538612842,31.882824729,16.485042837,0,0.577890398,31.882824729,15.380031267,0,0,260.894143287,23.538612842,0.527121172,332.8006237
"300","1845962057",295,"JAR-00570","8791",0.813704766,0.822251338,0.942867906,0.382364,0.350061184,0.9283902,0.429070484,0.71852686,-0.249648071,-0.069243953,0.010022417,-0.015194169,45,37,1.216216216,0.148948949,0.837837838,269.4341688,"KCL",-0.3770397,-160.0148,13.5,"Mid","2015",34.3621798,"High",14,1.18232803703679,0.389582028689896,0.133077750269217,"WEST",170.072509776,33.303131577,58.325906045,7.732621443,0,0.639627685,58.325906045,3.72669004,0.985665106,0,170.072509776,33.303131577,2.380638612,269.4341688
"301","1845962058",290,"JAR-00557","8787",0.675363854,0.636988145,0.41244835,0.453211,0.280633098,0.825951194,0.288326544,0.537647182,-0.029685872,0.051204761,0.031218479,0.069692822,43,37,1.162162162,0.120678818,0.864864865,164.2617254,"KSM",-0.38222057,-160.0026219,12,"Mid","2015",29.98415409,"High",30,0.83407435740571,0.151589081820946,1.42541597591836,"SOUTH",34.454374963,45.967441092,58.443070421,25.396838928,0,1.231735504,58.443070421,20.489470492,3.675632932,0,34.454374963,45.967441092,0,164.2617254
"302","1845962059",211,"JAR-00458","8788",0.63788503,0.604027748,0.532805904,0.359775,0.27238562,0.855912516,0.295677288,0.5151674,-0.027723027,0.052041567,0.024938958,0.082481964,42,37,1.135135135,0.106177606,0.891891892,179.5458006,"KSM",-0.38178261,-159.9944623,8.6,"Shallow","2015",30.96782566,"High",9,0.912321326814435,-0.387861597748675,-0.27077794524614,"SOUTH",29.221593278,9.653566591,87.103904397,53.5667363,0,15.739646468,87.103904397,36.165630877,0,0,29.221593278,9.653566591,1.661458955,179.5458006
"303","1845962060",252,"JAR-00504","8789",0.348103951,0.41655865,0.426287791,0.562946,0.157490418,0.679485039,0.273356867,0.392095082,0.112688116,-0.041097629,-0.10005531,0.049087056,40,35,1.142857143,0.110714286,0.885714286,33.02660187,"EC",-0.3799158,-160.0142,6,"Shallow","2015",27.6950416,"High",4.5,0.651985009252485,-0.800382705654855,-0.634248071209962,"WEST",5.511525263,0.277957813,19.01958931,8.217529486,0,1.090269323,19.01958931,6.242539735,0,0,5.511525263,0.277957813,0.884720428,33.02660187
"304","1845962061",212,"JAR-00458","8788",0.76533959,0.80842422,0.991187757,0.359348,0.298988404,0.902690241,0.443313885,0.73193131,-0.292927776,-0.106366125,-0.015652497,-0.018940292,41,34,1.205882353,0.145624103,0.852941176,165.731379,"EC",-0.38178261,-159.9944623,8.6,"Shallow","2015",30.96782566,"High",9,0.912321326814435,-0.387861597748675,-0.27077794524614,"SOUTH",99.04996672,3.189725976,42.04969971,21.441986558,0,8.939606846,42.04969971,11.252907305,0,0,99.04996672,3.189725976,1.249472407,165.731379
"305","1845963063",311,"JAR-00738","9566",0.658627172,0.847224488,1.213189929,0.399428,0.378889511,0.970007348,0.43501661,0.770751038,-0.35247101,-0.083245256,-0.000297428,-0.06650973,42,36,1.166666667,0.123015873,0.861111111,230.5616275,"KSM",-0.36317,-160.0049,21.8,"Deep","2016",30.8828749,"High",5,0.905563848280245,1.70647633469809,-0.593862501658426,"WEST",177.910051218,24.164881251,11.868882784,16.617812278,0,0.161106789,11.868882784,14.56750321,0,0,177.910051218,24.164881251,1.889202279,230.5616275
"306","1845963064",327,"JAR-00763","9567",0.727911306,0.704055951,1.408066168,0.556341,0.220381144,0.915004182,0.337634997,0.589151296,-0.128410127,-0.00862002,0.010158304,0.059927625,29,25,1.16,0.115862069,0.84,88.39107115,"KSM",-0.362026,-160.001013,10.85,"Mid","2016",20.26571647,"Mid",1,0.0610131911134498,-0.0308721774452495,-0.916947058070712,"NORTH",49.703745156,5.434453978,19.023696861,14.229175153,0,0.447063356,19.023696861,12.53263939,0,0,49.703745156,5.434453978,1.249472407,88.39107115
"307","1845963065",312,"JAR-00738","9566",0.656469359,0.904553942,1.232507105,0.37751,0.326880888,0.97203949,0.495077777,0.841694664,-0.391566121,-0.11061588,0.027594287,-0.071606966,33,27,1.222222222,0.141414141,0.777777778,391.603363,"PMA",-0.36317,-160.0049,21.8,"Deep","2016",30.8828749,"High",5,0.905563848280245,1.70647633469809,-0.593862501658426,"WEST",307.597671122,47.416886517,26.646739312,9.942066097,0,0.063724266,26.646739312,7.719253512,0,0,307.597671122,47.416886517,2.159088319,391.603363
"308","1845963066",321,"JAR-00759","9568",0.182123133,0.973890481,1.26943277,0.425894,0.399987972,0.991848324,0.862091247,0.884478447,-0.465600394,-0.102325656,0.089320616,-0.218894754,37,33,1.121212121,0.098280098,0.909090909,1571.993107,"KSM",-0.366654,-160.006872,12.1,"Mid","2016",35.4798693,"High",1.5,1.27123557363963,0.167455278278876,-0.876561488519176,"WEST",34.929324101,25.366364128,41.552771014,20.066277977,1450.07837,0.306217376,41.552771014,18.688794196,0,0,34.929324101,25.366364128,1.071266405,121.914737
"309","1845963067",328,"JAR-00763","9567",0.646136577,0.601720999,0.852903421,0.588404,0.117117123,0.876014552,0.339988598,0.524988644,-0.025064417,0.039393034,-0.034460994,0.088822547,31,26,1.192307692,0.136476427,0.846153846,58.33157641,"PMA",-0.362026,-160.001013,10.85,"Mid","2016",20.26571647,"Mid",1,0.0610131911134498,-0.0308721774452495,-0.916947058070712,"NORTH",14.453939682,6.029275123,31.717696941,6.130664663,0,0.403351739,31.717696941,4.064265151,0,0,14.453939682,6.029275123,1.663047773,58.33157641
"310","1845963068",322,"JAR-00759","9568",0.611109129,0.590938342,0.699620828,0.498105,0.276403331,0.879195449,0.269603716,0.514251132,0.072421298,0.046850076,0.054199993,0.031258241,40,36,1.111111111,0.091666667,0.916666667,116.143061,"PMA",-0.366654,-160.006872,12.1,"Mid","2016",35.4798693,"High",1.5,1.27123557363963,0.167455278278876,-0.876561488519176,"WEST",26.376661145,41.775518331,37.775056281,10.215825193,0,0.191597371,37.775056281,8.288223296,0,0,26.376661145,41.775518331,1.736004526,116.143061
"311","1845963069",317,"JAR-00755","9579",0.619433865,0.607667207,0.834764259,0.577264,0.286509488,0.876915584,0.280299589,0.517007922,0.059397577,0.034392569,0.064051986,0.06957264,43,36,1.194444444,0.135658915,0.833333333,61.84723796,"LMG",-0.367099,-159.9797,15.65,"Mid","2016",14.54573654,"Mid",0.5,-0.393987347939671,0.730705252535391,-0.957332627622248,"EAST",16.782634019,19.185345176,20.634010309,5.245248455,0,0.324708454,20.634010309,4.920540001,0,0,16.782634019,19.185345176,0,61.84723796
"312","1845963070",359,"JAR-00819","9580",0.647031636,0.690239279,0.900151185,0.503472,0.185578076,0.945218007,0.386236981,0.591179943,-0.114880282,-0.05272136,0.118879845,0.113535612,22,21,1.047619048,0.043290043,0.952380952,59.38915589,"KSM",-0.370144,-159.9814,5.65,"Shallow","2016",0.920088704,"Low",0.5,-1.47785078560876,-0.85591439325761,-0.957332627622248,"EAST",37.843044019,1.801170355,13.82795903,5.916982486,0,1.474689429,13.82795903,4.442293057,0,0,37.843044019,1.801170355,0,59.38915589
"313","1845963071",318,"JAR-00755","9579",0.628169565,0.590710678,0.514431347,0.437481,0.167684362,0.875624829,0.330615137,0.503405719,0.041534615,-0.015182784,0.029514435,0.053925795,40,34,1.176470588,0.127941176,0.852941176,66.13164269,"KSM",-0.367099,-159.9797,15.65,"Mid","2016",14.54573654,"Mid",0.5,-0.393987347939671,0.730705252535391,-0.957332627622248,"EAST",21.545826968,12.053004993,25.96419464,6.568616091,0,0.343093796,25.96419464,5.23122554,0,0,21.545826968,12.053004993,0.994296755,66.13164269
"314","1845963072",349,"JAR-00802","9581",0.488021638,0.525528336,0.460430021,0.560095,0.128455694,0.757987145,0.278697137,0.467345953,0.064024504,0.106600484,-0.090136927,0.048509776,26,23,1.130434783,0.100334448,0.869565217,35.05925765,"KSM",-0.37261,-159.9843,5.5,"Shallow","2016",0.801191251,"Low",1,-1.4873085819418,-0.879713687944505,-0.916947058070712,"EAST",1.79870937,6.923775359,22.044617445,4.292155477,0,0.142620437,22.044617445,4.14953504,0,0,1.79870937,6.923775359,0,35.05925765
"315","1845963073",323,"JAR-00760","9582",0.603127372,0.710163742,1.196615212,0.595133,0.109363815,0.904798535,0.403282821,0.618841789,-0.119135922,-0.006099286,0.158700147,0.164925562,19,17,1.117647059,0.099071207,0.941176471,55.32587474,"KSM",-0.37989,-159.980219,7.65,"Shallow","2016",5.624174701,"Low",0,-1.10366037050581,-0.53859046409901,-0.997718197173784,"EAST",38.858601866,1.159616954,13.781698455,1.525957469,0,0.480578448,13.781698455,1.045379021,0,0,38.858601866,1.159616954,0,55.32587474
"316","1845963074",360,"JAR-00819","9580",0.682086753,0.638585054,0.990629481,0.677501,0.186788688,0.83386519,0.396866908,0.531984902,-0.035055309,-0.012000478,0.026145743,0.069277004,26,22,1.181818182,0.132867133,0.863636364,30.39598591,"LMG",-0.370144,-159.9814,5.65,"Shallow","2016",0.920088704,"Low",0.5,-1.47785078560876,-0.85591439325761,-0.957332627622248,"EAST",14.256353821,3.036421983,7.737088288,5.366121816,0,0.563264398,7.737088288,3.069441848,0.483943163,0,14.256353821,3.036421983,1.249472407,30.39598591
"317","1845963075",350,"JAR-00802","9581",0.468032785,0.497347077,0.576363172,0.56177,0.078539196,0.836993842,0.301504012,0.432517225,0.050417987,0.051918765,-0.039131051,0.085408525,23,19,1.210526316,0.155606407,0.894736842,21.8779378,"LMG",-0.37261,-159.9843,5.5,"Shallow","2016",0.801191251,"Low",1,-1.4873085819418,-0.879713687944505,-0.916947058070712,"EAST",2.844552347,0.084269659,15.685817028,3.263298767,0,1.447310412,15.685817028,1.45776577,0,0,2.844552347,0.084269659,0.358222585,21.8779378
